total_shots,num_flagged,num_discarded,num_incorrect
1000000,323304,0,1
1000000,324551,0,1
1000000,323030,0,0
1000000,323581,0,0
1000000,323521,0,0
1000000,323504,0,0
1000000,324222,0,0
1000000,323800,0,1
1000000,324483,0,0
1000000,323097,0,0
1000000,323590,0,0
1000000,324206,0,0
1000000,323271,0,0
1000000,323772,0,0
1000000,323559,0,0
1000000,323742,0,0
1000000,322994,0,0
1000000,324010,0,0
1000000,323728,0,0
1000000,324037,0,0
1000000,324012,0,0
1000000,323693,0,1
1000000,324464,0,0
1000000,324309,0,0
1000000,323909,0,0
1000000,323908,0,0
1000000,322728,0,0
1000000,323181,0,1
1000000,323633,0,0
1000000,324499,0,0
1000000,323324,0,0
1000000,323575,0,0
1000000,323177,0,0
1000000,323519,0,0
1000000,323472,0,1
1000000,324820,0,0
1000000,323384,0,0
1000000,323692,0,0
1000000,323597,0,0
1000000,323282,0,0
1000000,323836,0,0
1000000,324828,0,0
1000000,323977,0,0
1000000,323133,0,0
1000000,323848,0,0
1000000,323803,0,1
1000000,323753,0,0
1000000,323785,0,0
1000000,323938,0,0
1000000,323268,0,0
1000000,323649,0,0
1000000,323422,0,0
1000000,324606,0,0
1000000,323988,0,0
1000000,324014,0,0
1000000,323085,0,0
1000000,324261,0,0
1000000,324170,0,0
1000000,323799,0,0
1000000,323313,0,0
1000000,323199,0,0
1000000,323707,0,0
1000000,324611,0,0
1000000,324671,0,0
1000000,323137,0,0
1000000,323813,0,0
1000000,323341,0,1
1000000,324290,0,0
1000000,323663,0,0
1000000,323228,0,0
1000000,323938,0,0
1000000,323724,0,0
1000000,324003,0,0
1000000,323499,0,0
1000000,324053,0,0
1000000,324905,0,0
1000000,323469,0,0
1000000,323995,0,0
1000000,322739,0,1
1000000,323846,0,0
1000000,323377,0,1
1000000,322836,0,0
1000000,323857,0,0
1000000,324098,0,0
1000000,323708,0,0
1000000,323460,0,1
1000000,324078,0,0
1000000,323761,0,1
1000000,324221,0,0
1000000,323949,0,0
1000000,324282,0,0
1000000,323055,0,0
1000000,323912,0,0
1000000,324048,0,1
1000000,323911,0,0
1000000,323480,0,1
1000000,323843,0,0
1000000,323492,0,0
1000000,323912,0,0
1000000,323245,0,0
1000000,323233,0,0
1000000,324003,0,0
1000000,323169,0,0
1000000,323617,0,0
1000000,323619,0,0
1000000,323483,0,0
1000000,324262,0,0
1000000,323728,0,0
1000000,323160,0,0
1000000,323771,0,0
1000000,323565,0,0
1000000,323722,0,0
1000000,323727,0,0
1000000,323059,0,0
1000000,324434,0,1
1000000,323516,0,0
1000000,324077,0,1
1000000,324385,0,0
1000000,323566,0,0
1000000,324046,0,1
1000000,323451,0,0
1000000,324243,0,0
1000000,323771,0,0
1000000,322931,0,0
1000000,323928,0,0
1000000,323123,0,0
1000000,323002,0,0
1000000,324614,0,0
1000000,323635,0,0
1000000,323471,0,0
1000000,323423,0,0
1000000,324032,0,0
1000000,323723,0,0
1000000,323614,0,1
1000000,324203,0,0
1000000,324756,0,0
1000000,323863,0,1
1000000,323673,0,0
1000000,324076,0,0
1000000,323760,0,0
1000000,324636,0,0
1000000,323624,0,0
1000000,323693,0,0
1000000,323358,0,0
1000000,323323,0,0
1000000,323512,0,0
1000000,323532,0,0
1000000,323959,0,0
1000000,323669,0,0
1000000,323363,0,0
1000000,324031,0,0
1000000,323181,0,0
1000000,323427,0,0
1000000,323441,0,1
1000000,323125,0,0
1000000,324151,0,0
1000000,323519,0,0
1000000,323884,0,0
1000000,323482,0,0
1000000,323773,0,0
1000000,323573,0,0
1000000,324070,0,0
1000000,323942,0,0
1000000,324023,0,0
1000000,324080,0,0
1000000,323706,0,1
1000000,324565,0,0
1000000,324197,0,0
1000000,323187,0,0
1000000,323911,0,0
1000000,323827,0,0
1000000,323836,0,1
1000000,323101,0,0
1000000,323137,0,0
1000000,324157,0,0
1000000,324106,0,0
1000000,323562,0,0
1000000,323939,0,1
1000000,323786,0,0
1000000,324336,0,0
1000000,324344,0,0
1000000,324260,0,0
1000000,323866,0,1
1000000,324164,0,0
1000000,323714,0,0
1000000,323322,0,0
1000000,324541,0,0
1000000,323839,0,0
1000000,323553,0,0
1000000,322894,0,0
1000000,324850,0,0
1000000,323418,0,0
1000000,323100,0,0
1000000,323846,0,0
1000000,323625,0,0
1000000,324059,0,1
1000000,323033,0,0
1000000,323531,0,0
1000000,323846,0,0
1000000,323443,0,0
