total_shots,num_flagged,num_discarded,num_incorrect
1000000,13090,0,20
1000000,13222,0,17
1000000,13219,0,26
1000000,13174,0,24
1000000,13189,0,33
1000000,13334,0,22
1000000,13485,0,25
1000000,13323,0,32
1000000,13174,0,37
1000000,13291,0,26
1000000,13217,0,16
1000000,13330,0,21
1000000,13058,0,22
1000000,13241,0,24
1000000,13083,0,21
1000000,13228,0,27
1000000,13363,0,25
1000000,13404,0,21
1000000,13174,0,24
1000000,13491,0,27
1000000,13222,0,19
1000000,13215,0,24
1000000,13151,0,22
1000000,13302,0,17
1000000,13376,0,28
1000000,13283,0,23
1000000,13191,0,24
1000000,13218,0,24
1000000,13339,0,21
1000000,13122,0,28
1000000,13276,0,24
1000000,13422,0,19
1000000,13171,0,19
1000000,13414,0,21
1000000,13410,0,21
1000000,13281,0,25
1000000,13190,0,31
1000000,13231,0,30
1000000,13211,0,25
1000000,13352,0,19
1000000,13134,0,20
1000000,13163,0,29
1000000,13312,0,26
1000000,13318,0,28
1000000,13231,0,18
1000000,13009,0,33
1000000,13203,0,35
1000000,13229,0,29
1000000,13381,0,20
1000000,13232,0,28
1000000,13168,0,32
1000000,13067,0,22
1000000,13207,0,19
1000000,13347,0,25
1000000,13204,0,26
1000000,13152,0,25
1000000,13010,0,24
1000000,13298,0,22
1000000,13313,0,31
1000000,13138,0,25
1000000,13101,0,23
1000000,12946,0,23
1000000,13198,0,29
1000000,13127,0,25
1000000,13113,0,29
1000000,13308,0,33
1000000,13201,0,21
1000000,13156,0,34
1000000,13206,0,24
1000000,13227,0,23
1000000,13192,0,23
1000000,13172,0,15
1000000,13251,0,23
1000000,13168,0,29
1000000,13307,0,37
1000000,13270,0,25
1000000,13320,0,18
1000000,13240,0,23
1000000,13329,0,21
1000000,12939,0,30
1000000,13109,0,24
1000000,13377,0,36
1000000,13351,0,22
1000000,13406,0,20
1000000,13373,0,19
1000000,13202,0,21
1000000,13218,0,15
1000000,13185,0,33
1000000,13227,0,24
1000000,13251,0,19
1000000,13276,0,30
1000000,13214,0,32
1000000,13197,0,25
1000000,13079,0,21
1000000,13131,0,30
1000000,13247,0,27
1000000,13335,0,23
1000000,13201,0,24
1000000,13262,0,21
1000000,13282,0,25
