total_shots,num_flagged,num_discarded,num_incorrect
1000000,87945,0,0
1000000,88786,0,0
1000000,88390,0,0
1000000,88524,0,1
1000000,88241,0,1
1000000,88433,0,0
1000000,88577,0,1
1000000,88409,0,1
1000000,87785,0,0
1000000,88890,0,0
1000000,88282,0,0
1000000,88182,0,0
1000000,88684,0,1
1000000,88207,0,1
1000000,88450,0,2
1000000,87971,0,1
1000000,88350,0,0
1000000,88483,0,2
1000000,88616,0,0
1000000,88472,0,0
1000000,87972,0,0
1000000,87797,0,0
1000000,88609,0,0
1000000,88135,0,1
1000000,88123,0,1
1000000,88655,0,1
1000000,88176,0,0
1000000,88405,0,0
1000000,88214,0,0
1000000,87908,0,0
1000000,88342,0,1
1000000,88534,0,0
1000000,87871,0,0
1000000,88219,0,0
1000000,88021,0,1
1000000,88740,0,0
1000000,88297,0,1
1000000,87861,0,0
1000000,88330,0,0
1000000,87759,0,0
1000000,88316,0,0
1000000,87955,0,0
1000000,88098,0,0
1000000,88475,0,3
1000000,88113,0,1
1000000,88134,0,1
1000000,87927,0,0
1000000,88043,0,0
1000000,88328,0,1
1000000,88779,0,0
1000000,88212,0,2
1000000,88595,0,0
1000000,88423,0,1
1000000,88303,0,0
1000000,88428,0,0
1000000,88435,0,0
1000000,88616,0,0
1000000,88525,0,0
1000000,87943,0,0
1000000,88105,0,0
1000000,88672,0,0
1000000,88070,0,0
1000000,88267,0,1
1000000,88290,0,0
1000000,88696,0,1
1000000,88795,0,0
1000000,88291,0,1
1000000,88661,0,1
1000000,88413,0,1
1000000,88380,0,0
1000000,88792,0,1
1000000,88300,0,0
1000000,88555,0,0
1000000,88032,0,0
1000000,88463,0,0
1000000,88338,0,0
1000000,88107,0,0
1000000,88435,0,0
1000000,88382,0,0
1000000,88085,0,2
1000000,88044,0,0
1000000,88578,0,0
1000000,87779,0,1
1000000,88254,0,0
1000000,87950,0,0
1000000,88801,0,0
1000000,88747,0,1
1000000,88271,0,0
1000000,87773,0,0
1000000,88444,0,2
1000000,88648,0,0
1000000,88330,0,2
1000000,88568,0,1
1000000,88368,0,2
1000000,89150,0,0
1000000,88857,0,1
1000000,88384,0,0
1000000,88292,0,0
1000000,88575,0,1
1000000,88333,0,1
1000000,88195,0,0
1000000,88509,0,0
1000000,88326,0,0
1000000,88370,0,1
1000000,88416,0,0
1000000,88315,0,1
1000000,87973,0,0
1000000,88232,0,0
1000000,88099,0,1
1000000,88071,0,0
1000000,88488,0,1
1000000,88016,0,0
1000000,88693,0,1
1000000,88340,0,0
1000000,88579,0,1
1000000,88197,0,1
1000000,88365,0,1
1000000,88241,0,1
1000000,88486,0,0
1000000,88095,0,2
1000000,88221,0,1
1000000,88332,0,0
1000000,88592,0,1
1000000,88363,0,0
1000000,88277,0,1
1000000,88116,0,0
1000000,87936,0,0
1000000,88576,0,2
1000000,87661,0,0
1000000,88249,0,1
1000000,88486,0,1
1000000,88232,0,0
1000000,88269,0,0
1000000,88658,0,0
1000000,87921,0,0
1000000,88462,0,0
1000000,88503,0,0
1000000,88493,0,3
1000000,88366,0,1
1000000,88173,0,0
1000000,88731,0,0
1000000,88077,0,0
1000000,88598,0,0
1000000,88532,0,1
1000000,88124,0,0
1000000,88171,0,0
1000000,88608,0,0
1000000,88595,0,0
1000000,88078,0,0
1000000,88651,0,0
1000000,88512,0,0
1000000,87887,0,0
1000000,88746,0,1
1000000,88007,0,0
1000000,88224,0,0
1000000,88444,0,1
1000000,87918,0,1
1000000,88019,0,1
1000000,88675,0,0
1000000,88591,0,2
1000000,88250,0,0
1000000,88631,0,1
1000000,88817,0,1
1000000,87988,0,2
1000000,88410,0,0
1000000,88140,0,2
1000000,88533,0,2
1000000,88172,0,1
1000000,87945,0,1
1000000,88311,0,1
1000000,88585,0,0
1000000,88330,0,0
1000000,88732,0,1
1000000,88521,0,1
1000000,87835,0,1
1000000,87959,0,2
1000000,88423,0,0
1000000,88346,0,1
1000000,88186,0,1
1000000,88247,0,1
1000000,88485,0,0
1000000,88115,0,1
1000000,87916,0,1
1000000,88329,0,0
1000000,88798,0,1
1000000,88030,0,0
1000000,88549,0,1
1000000,88367,0,2
1000000,88273,0,1
1000000,88179,0,1
1000000,88567,0,1
1000000,88192,0,0
1000000,88215,0,1
1000000,88775,0,0
1000000,88325,0,0
1000000,88816,0,2
1000000,88003,0,1
1000000,88424,0,1
1000000,88211,0,1
1000000,88306,0,3
1000000,88438,0,0
1000000,88251,0,1
1000000,88448,0,0
1000000,88408,0,1
1000000,87985,0,0
1000000,88382,0,1
1000000,88646,0,2
1000000,88666,0,1
1000000,88287,0,0
1000000,88242,0,1
1000000,88411,0,1
1000000,88173,0,3
1000000,88724,0,0
1000000,88376,0,0
1000000,88482,0,1
1000000,88408,0,0
1000000,88611,0,0
1000000,88481,0,1
1000000,88214,0,0
1000000,87853,0,0
1000000,88207,0,0
1000000,88602,0,1
1000000,87806,0,1
1000000,87516,0,1
1000000,88494,0,1
1000000,88542,0,0
1000000,88681,0,0
1000000,88530,0,2
1000000,88197,0,1
1000000,88033,0,0
1000000,88392,0,2
1000000,88492,0,1
1000000,88284,0,0
1000000,88621,0,1
1000000,88369,0,2
1000000,87999,0,2
1000000,88405,0,0
1000000,88435,0,0
1000000,88131,0,0
1000000,87915,0,0
1000000,88205,0,0
1000000,87821,0,0
1000000,88118,0,1
1000000,88475,0,2
1000000,89091,0,0
1000000,88368,0,1
1000000,88263,0,0
1000000,88261,0,0
1000000,88208,0,0
1000000,88692,0,0
