total_shots,num_flagged,num_discarded,num_incorrect
1000000,268323,0,1
1000000,269377,0,1
1000000,268166,0,0
1000000,268534,0,0
1000000,268589,0,1
1000000,268270,0,0
1000000,268933,0,0
1000000,268794,0,0
1000000,268475,0,1
1000000,268946,0,0
1000000,269269,0,0
1000000,269762,0,0
1000000,268164,0,0
1000000,268865,0,0
1000000,269661,0,0
1000000,268175,0,0
1000000,268420,0,0
1000000,269353,0,0
1000000,268035,0,0
1000000,269423,0,0
1000000,268362,0,0
1000000,268546,0,0
1000000,269376,0,0
1000000,268721,0,0
1000000,268608,0,1
1000000,268737,0,0
1000000,268725,0,0
1000000,268460,0,0
1000000,267683,0,0
1000000,269258,0,0
1000000,268777,0,0
1000000,269785,0,0
1000000,268923,0,0
1000000,267992,0,0
1000000,268951,0,0
1000000,268479,0,0
1000000,268796,0,0
1000000,268427,0,0
1000000,267751,0,0
1000000,268276,0,0
1000000,268390,0,0
1000000,268393,0,0
1000000,268984,0,0
1000000,267926,0,0
1000000,269134,0,0
1000000,268899,0,0
1000000,268525,0,1
1000000,268599,0,0
1000000,268227,0,0
1000000,268114,0,0
1000000,269163,0,1
1000000,269091,0,0
1000000,268022,0,0
1000000,268268,0,0
1000000,269065,0,0
1000000,268792,0,0
1000000,268934,0,0
1000000,269483,0,0
1000000,269399,0,1
1000000,268473,0,0
1000000,269267,0,0
1000000,267662,0,0
1000000,268255,0,0
1000000,268402,0,0
1000000,268738,0,0
1000000,268054,0,0
1000000,267976,0,0
1000000,268748,0,0
1000000,268176,0,0
1000000,268190,0,0
1000000,268750,0,1
1000000,269078,0,0
1000000,268407,0,0
1000000,268530,0,0
1000000,269226,0,0
1000000,269178,0,0
1000000,268469,0,0
1000000,268619,0,0
1000000,268092,0,0
1000000,267770,0,0
1000000,269056,0,0
1000000,268773,0,0
1000000,268464,0,0
1000000,268836,0,0
1000000,267885,0,0
1000000,268460,0,0
1000000,267900,0,0
1000000,268270,0,0
1000000,268359,0,0
1000000,268263,0,0
1000000,268569,0,0
1000000,268645,0,0
1000000,267994,0,0
1000000,267786,0,0
1000000,268278,0,0
1000000,269431,0,0
1000000,268445,0,0
1000000,268434,0,0
1000000,269656,0,0
1000000,268630,0,0
1000000,268227,0,0
1000000,268479,0,0
1000000,268535,0,0
1000000,268304,0,0
1000000,268571,0,0
1000000,268282,0,0
1000000,268217,0,0
1000000,268736,0,0
1000000,268738,0,0
1000000,268606,0,0
1000000,268195,0,0
1000000,268052,0,0
1000000,267931,0,0
1000000,268560,0,0
1000000,268763,0,0
1000000,268409,0,1
1000000,268560,0,0
1000000,268680,0,0
1000000,268647,0,0
1000000,268764,0,0
1000000,268395,0,0
1000000,268988,0,0
1000000,269072,0,0
1000000,268184,0,0
1000000,268874,0,1
1000000,268657,0,0
1000000,268775,0,0
1000000,268541,0,0
1000000,268938,0,1
1000000,269115,0,0
1000000,268626,0,0
1000000,268924,0,0
1000000,268594,0,0
1000000,268136,0,0
1000000,268802,0,0
1000000,268903,0,0
1000000,268302,0,0
1000000,269141,0,0
1000000,268928,0,0
1000000,269127,0,1
1000000,268604,0,0
1000000,268460,0,1
1000000,268569,0,1
1000000,268188,0,0
1000000,268581,0,0
1000000,268800,0,0
1000000,268420,0,0
1000000,268743,0,0
1000000,268435,0,0
1000000,268562,0,0
1000000,269795,0,0
1000000,269136,0,0
1000000,268751,0,0
1000000,268214,0,0
1000000,267943,0,0
1000000,268782,0,0
1000000,268633,0,0
1000000,268421,0,0
1000000,268279,0,0
1000000,269237,0,0
1000000,268250,0,0
1000000,268795,0,0
1000000,268349,0,0
1000000,268762,0,1
1000000,268204,0,0
1000000,268661,0,0
1000000,267836,0,0
1000000,269058,0,0
1000000,268862,0,0
1000000,269033,0,0
1000000,268545,0,0
1000000,268924,0,0
1000000,268673,0,0
1000000,267711,0,0
1000000,268187,0,0
1000000,268606,0,0
1000000,268126,0,0
1000000,269515,0,0
1000000,268162,0,1
1000000,268860,0,0
1000000,268816,0,0
1000000,268783,0,0
1000000,268556,0,0
1000000,267913,0,0
1000000,268893,0,0
1000000,268005,0,0
1000000,268980,0,0
1000000,268395,0,0
1000000,268550,0,0
1000000,268423,0,0
1000000,268723,0,0
1000000,268844,0,0
1000000,268369,0,0
1000000,267841,0,0
1000000,268007,0,0
1000000,268108,0,1
1000000,268974,0,0
1000000,268287,0,0
1000000,268505,0,0
1000000,268927,0,0
