total_shots,num_flagged,num_discarded,num_incorrect
1000000,266329,0,0
1000000,266770,0,0
1000000,266298,0,0
1000000,267012,0,0
1000000,266265,0,0
1000000,266340,0,0
1000000,267074,0,0
1000000,266830,0,0
1000000,265488,0,0
1000000,265964,0,0
1000000,266181,0,0
1000000,266427,0,0
1000000,266438,0,0
1000000,266670,0,1
1000000,266427,0,0
1000000,266563,0,1
1000000,266947,0,0
1000000,266137,0,0
1000000,265490,0,0
1000000,266927,0,0
1000000,266324,0,0
1000000,265981,0,0
1000000,266277,0,0
1000000,265698,0,0
1000000,265675,0,1
1000000,266477,0,1
1000000,265771,0,0
1000000,266626,0,0
1000000,266266,0,0
1000000,266813,0,0
1000000,266594,0,0
1000000,267155,0,0
1000000,266127,0,0
1000000,266428,0,0
1000000,266370,0,0
1000000,266313,0,0
1000000,265874,0,1
1000000,266362,0,0
1000000,265814,0,0
1000000,266721,0,0
1000000,265808,0,0
1000000,265367,0,0
1000000,266596,0,0
1000000,266581,0,1
1000000,265862,0,0
1000000,266795,0,0
1000000,266054,0,0
1000000,266395,0,0
1000000,266741,0,0
1000000,265941,0,0
1000000,265719,0,0
1000000,265723,0,0
1000000,266700,0,0
1000000,266308,0,0
1000000,266244,0,0
1000000,265610,0,0
1000000,266789,0,0
1000000,265966,0,0
1000000,266403,0,0
1000000,265811,0,0
1000000,266405,0,0
1000000,265920,0,0
1000000,265639,0,0
1000000,266455,0,0
1000000,265753,0,0
1000000,266226,0,0
1000000,265988,0,0
1000000,266397,0,0
1000000,266390,0,0
1000000,266459,0,0
1000000,266233,0,0
1000000,266575,0,0
1000000,266223,0,0
1000000,266737,0,0
1000000,265653,0,0
1000000,266720,0,0
1000000,266971,0,0
1000000,266137,0,0
1000000,266684,0,1
1000000,266536,0,0
1000000,266436,0,1
1000000,266275,0,0
1000000,266295,0,0
1000000,266481,0,1
1000000,266368,0,0
1000000,266491,0,0
1000000,266503,0,0
1000000,265852,0,0
1000000,266755,0,0
1000000,265894,0,0
1000000,266129,0,0
1000000,266621,0,1
1000000,266423,0,0
1000000,266405,0,0
1000000,266613,0,0
1000000,266383,0,0
1000000,266630,0,0
1000000,266003,0,0
1000000,266232,0,0
1000000,267146,0,0
1000000,266731,0,1
1000000,266457,0,0
1000000,265809,0,0
1000000,266437,0,0
1000000,266298,0,0
1000000,266316,0,0
1000000,266850,0,0
1000000,266218,0,0
1000000,266498,0,0
1000000,264805,0,0
1000000,266487,0,0
1000000,265567,0,0
1000000,265956,0,0
1000000,266247,0,0
1000000,265851,0,0
1000000,266018,0,0
1000000,266112,0,0
1000000,265772,0,0
1000000,266020,0,0
1000000,266016,0,0
1000000,266628,0,0
1000000,265346,0,0
1000000,266639,0,0
1000000,266825,0,0
1000000,265455,0,0
1000000,266317,0,0
1000000,265228,0,0
1000000,266546,0,0
1000000,267033,0,0
1000000,266346,0,0
1000000,265380,0,0
1000000,266374,0,0
1000000,266201,0,0
1000000,266716,0,0
1000000,266021,0,0
1000000,267170,0,0
1000000,266202,0,0
1000000,265758,0,1
1000000,266902,0,0
1000000,265942,0,0
1000000,267030,0,0
1000000,266445,0,0
1000000,267312,0,0
1000000,266237,0,0
1000000,266719,0,0
1000000,265455,0,0
1000000,265804,0,0
1000000,266680,0,0
1000000,266557,0,0
1000000,266934,0,0
1000000,266711,0,0
1000000,266024,0,0
1000000,266423,0,0
1000000,266201,0,0
1000000,266203,0,0
1000000,266430,0,0
1000000,266155,0,0
1000000,266591,0,0
1000000,266431,0,0
1000000,266499,0,0
1000000,266227,0,0
1000000,265712,0,0
1000000,266775,0,0
1000000,265995,0,0
1000000,266444,0,0
1000000,266558,0,1
1000000,265210,0,0
1000000,266387,0,0
1000000,266734,0,0
1000000,266318,0,0
1000000,266679,0,0
1000000,266043,0,0
1000000,265852,0,0
1000000,266858,0,0
1000000,265917,0,0
1000000,266727,0,0
1000000,267198,0,0
1000000,266828,0,0
1000000,266167,0,0
1000000,266163,0,0
1000000,266665,0,0
1000000,266175,0,0
1000000,266081,0,0
1000000,266538,0,0
1000000,266119,0,0
1000000,265537,0,0
1000000,266687,0,0
1000000,266180,0,0
1000000,266081,0,0
1000000,267428,0,0
1000000,266448,0,0
1000000,266589,0,0
1000000,265811,0,0
1000000,265601,0,1
1000000,266582,0,1
1000000,267102,0,0
1000000,265910,0,0
1000000,266333,0,0
1000000,266206,0,0
1000000,265967,0,0
1000000,266951,0,0
1000000,266596,0,1
1000000,265906,0,0
1000000,265513,0,0
1000000,266849,0,0
1000000,265516,0,0
1000000,266205,0,0
1000000,266191,0,0
1000000,266283,0,0
1000000,266369,0,0
1000000,265912,0,0
1000000,266336,0,0
1000000,266386,0,0
1000000,265875,0,0
1000000,266728,0,0
1000000,266952,0,0
1000000,267004,0,0
1000000,266903,0,0
1000000,267335,0,0
1000000,266021,0,0
1000000,266280,0,0
1000000,266539,0,0
1000000,266182,0,0
1000000,266222,0,0
1000000,266630,0,0
1000000,265877,0,0
1000000,265997,0,0
1000000,266155,0,0
1000000,265939,0,0
1000000,265940,0,0
1000000,266200,0,0
1000000,266867,0,0
1000000,266215,0,1
1000000,266771,0,0
1000000,266141,0,0
1000000,266414,0,0
1000000,265539,0,0
1000000,266437,0,0
1000000,266399,0,0
1000000,266743,0,1
1000000,267000,0,0
1000000,265984,0,0
1000000,266279,0,0
1000000,266875,0,0
1000000,265943,0,0
1000000,266669,0,0
1000000,265232,0,1
1000000,266366,0,0
1000000,266025,0,0
1000000,265485,0,0
