total_shots,num_flagged,num_discarded,num_incorrect
1000000,296908,0,0
1000000,296401,0,0
1000000,296291,0,0
1000000,297047,0,0
1000000,296993,0,0
1000000,296833,0,0
1000000,297099,0,0
1000000,296234,0,0
1000000,296280,0,0
1000000,296831,0,0
1000000,296997,0,0
1000000,296885,0,0
1000000,295889,0,0
1000000,297329,0,0
1000000,295934,0,0
1000000,296594,0,0
1000000,297073,0,0
1000000,296901,0,0
1000000,296112,0,0
1000000,297227,0,0
1000000,297002,0,0
1000000,296456,0,0
1000000,296272,0,0
1000000,296278,0,0
1000000,297515,0,0
1000000,297394,0,0
1000000,296427,0,0
1000000,296370,0,0
1000000,296160,0,0
1000000,296246,0,0
1000000,296505,0,0
1000000,297452,0,0
1000000,296859,0,0
1000000,296513,0,0
1000000,296922,0,0
1000000,296886,0,0
1000000,296397,0,0
1000000,296353,0,0
1000000,296794,0,0
1000000,297509,0,0
1000000,297840,0,1
1000000,296859,0,0
1000000,296772,0,0
1000000,296409,0,0
1000000,297527,0,0
1000000,297290,0,0
1000000,297318,0,0
1000000,297166,0,0
1000000,296559,0,0
1000000,296943,0,0
1000000,296488,0,0
1000000,297462,0,0
1000000,297063,0,0
1000000,297062,0,0
1000000,296597,0,0
1000000,297370,0,0
1000000,297030,0,0
1000000,297040,0,0
1000000,297040,0,0
1000000,296247,0,0
1000000,297147,0,0
1000000,296040,0,0
1000000,297480,0,0
1000000,297304,0,0
1000000,296745,0,0
1000000,296203,0,0
1000000,297447,0,0
1000000,297676,0,0
1000000,296696,0,0
1000000,296657,0,0
1000000,296777,0,0
1000000,297469,0,1
1000000,296013,0,0
1000000,296460,0,0
1000000,296283,0,0
1000000,296430,0,0
1000000,296590,0,0
1000000,296395,0,0
1000000,297292,0,0
1000000,297224,0,0
1000000,297409,0,0
1000000,296378,0,0
1000000,297109,0,0
1000000,296219,0,0
1000000,296705,0,0
1000000,297185,0,0
1000000,297141,0,0
1000000,296660,0,0
1000000,297115,0,0
1000000,297774,0,0
1000000,297391,0,0
1000000,296819,0,0
1000000,296478,0,0
1000000,296699,0,0
1000000,296996,0,0
1000000,296921,0,0
1000000,296937,0,1
1000000,296455,0,0
1000000,297172,0,0
1000000,296764,0,0
