total_shots,num_flagged,num_discarded,num_incorrect
1000000,302899,0,0
1000000,301959,0,0
1000000,302656,0,0
1000000,302231,0,0
1000000,301782,0,0
1000000,302503,0,0
1000000,302499,0,0
1000000,301878,0,0
1000000,301948,0,0
1000000,302858,0,0
1000000,301846,0,0
1000000,301916,0,0
1000000,302270,0,0
1000000,302515,0,0
1000000,302213,0,0
1000000,302458,0,0
1000000,302506,0,0
1000000,302759,0,0
1000000,301822,0,0
1000000,303189,0,0
1000000,302861,0,0
1000000,302305,0,0
1000000,302723,0,0
1000000,301683,0,0
1000000,301243,0,0
1000000,301609,0,0
1000000,302193,0,0
1000000,302580,0,0
1000000,301406,0,0
1000000,302060,0,1
1000000,302377,0,0
1000000,302302,0,0
1000000,302049,0,0
1000000,302075,0,0
1000000,302345,0,0
1000000,302161,0,0
1000000,302376,0,0
1000000,301908,0,0
1000000,301994,0,0
1000000,302177,0,0
1000000,302247,0,0
1000000,302786,0,0
1000000,302303,0,1
1000000,301568,0,0
1000000,302249,0,0
1000000,302522,0,0
1000000,301542,0,0
1000000,302984,0,0
1000000,302460,0,0
1000000,302171,0,0
1000000,302284,0,0
1000000,301795,0,0
1000000,302527,0,0
1000000,301968,0,0
1000000,302433,0,0
1000000,301680,0,0
1000000,302683,0,0
1000000,301356,0,0
1000000,301839,0,0
1000000,301727,0,0
1000000,301339,0,0
1000000,302381,0,0
1000000,302379,0,0
1000000,301833,0,0
1000000,302056,0,0
1000000,302796,0,0
1000000,302627,0,2
1000000,303013,0,0
1000000,301780,0,0
1000000,302234,0,0
1000000,302419,0,0
1000000,302645,0,0
1000000,302869,0,1
1000000,301802,0,0
1000000,301356,0,0
1000000,301892,0,0
1000000,302950,0,0
1000000,301813,0,1
1000000,302613,0,0
1000000,302713,0,0
1000000,303036,0,0
1000000,301738,0,0
1000000,301387,0,0
1000000,301644,0,0
1000000,302286,0,0
1000000,302464,0,0
1000000,302657,0,0
1000000,302681,0,0
1000000,302658,0,0
1000000,302653,0,0
1000000,302138,0,0
1000000,301760,0,1
1000000,301895,0,0
1000000,301506,0,0
1000000,301935,0,0
1000000,302218,0,0
1000000,301961,0,0
1000000,302796,0,0
1000000,302296,0,0
1000000,302034,0,0
1000000,301881,0,0
1000000,302139,0,0
1000000,302544,0,0
1000000,302234,0,0
1000000,301219,0,0
1000000,301923,0,1
1000000,301953,0,0
1000000,302118,0,0
1000000,302552,0,0
1000000,302688,0,0
1000000,302531,0,0
1000000,302415,0,0
1000000,302294,0,0
1000000,303428,0,0
1000000,301800,0,0
1000000,301932,0,0
1000000,302690,0,0
1000000,302442,0,1
1000000,302014,0,0
1000000,301797,0,0
1000000,301520,0,0
1000000,302423,0,1
1000000,302237,0,0
1000000,302390,0,0
1000000,302193,0,0
1000000,302280,0,0
1000000,302233,0,0
1000000,301575,0,0
1000000,302167,0,0
1000000,302824,0,0
1000000,302406,0,0
1000000,302505,0,0
1000000,302259,0,0
1000000,302607,0,0
1000000,302060,0,0
1000000,301810,0,0
1000000,301390,0,0
1000000,301750,0,0
1000000,302250,0,0
1000000,301705,0,0
1000000,302101,0,0
1000000,302449,0,0
1000000,302464,0,1
1000000,301541,0,0
1000000,302648,0,0
1000000,302148,0,0
1000000,301813,0,0
1000000,301869,0,0
1000000,302024,0,0
1000000,303141,0,0
1000000,302637,0,0
1000000,302287,0,0
1000000,302305,0,0
1000000,301054,0,0
1000000,301847,0,0
1000000,302412,0,0
1000000,301800,0,0
1000000,301462,0,0
1000000,302385,0,0
1000000,301621,0,0
1000000,302196,0,0
1000000,302013,0,0
1000000,301631,0,0
1000000,302608,0,0
1000000,303098,0,0
1000000,302182,0,0
1000000,302231,0,0
1000000,302778,0,0
1000000,303219,0,0
1000000,301938,0,0
1000000,302837,0,0
1000000,301822,0,0
1000000,301920,0,0
1000000,301804,0,0
1000000,302416,0,0
1000000,301953,0,0
1000000,302709,0,0
1000000,302177,0,0
1000000,302243,0,0
1000000,301642,0,0
1000000,302450,0,0
1000000,302474,0,0
1000000,301852,0,0
1000000,301865,0,0
1000000,301447,0,0
1000000,302905,0,0
1000000,302178,0,0
1000000,301929,0,0
1000000,302223,0,0
1000000,302512,0,0
1000000,300865,0,0
1000000,302058,0,0
1000000,302672,0,0
1000000,302443,0,1
1000000,302657,0,0
1000000,301975,0,0
1000000,302990,0,0
1000000,303380,0,0
1000000,301378,0,1
1000000,301814,0,0
1000000,301589,0,0
1000000,301726,0,0
1000000,302351,0,0
1000000,302370,0,0
1000000,301292,0,0
1000000,301999,0,0
1000000,301126,0,0
1000000,302195,0,0
1000000,301988,0,0
1000000,302186,0,0
1000000,301267,0,0
1000000,302890,0,0
1000000,301628,0,0
1000000,301039,0,0
1000000,302048,0,0
1000000,302173,0,0
1000000,301816,0,0
1000000,302604,0,0
1000000,302282,0,0
1000000,301472,0,1
1000000,302399,0,0
1000000,302334,0,0
1000000,301496,0,0
1000000,301677,0,0
1000000,300929,0,0
1000000,302089,0,1
1000000,301133,0,0
1000000,302562,0,0
1000000,301353,0,0
1000000,301987,0,0
1000000,301838,0,0
1000000,302352,0,0
1000000,301544,0,0
1000000,301622,0,0
1000000,302985,0,0
1000000,301952,0,0
1000000,301869,0,0
1000000,302250,0,0
1000000,301679,0,0
1000000,302039,0,0
1000000,302432,0,0
1000000,301841,0,0
1000000,301867,0,0
1000000,302097,0,0
1000000,302052,0,1
1000000,301291,0,0
1000000,301310,0,0
1000000,301805,0,0
1000000,302187,0,0
1000000,302136,0,0
